FILENAME,SLEEQ_DMOS,BANDING_DMOS,NOISE_DMOS,WIDTH,HEIGHT,SPATIAL_COMPLEXITY,TEMPORAL_COMPLEXITY,CHUNK_COMPLEXITY_VARIATION,COLOR_COMPLEXITY
TelevisionClip_720P-522a,0.0,0.237,0.087,1280,720,0.684,0.131,0.5710000000000001,0.231
TelevisionClip_720P-5e93,0.0,0.212,0.05,1280,720,0.6890000000000001,0.10400000000000001,0.7040000000000001,0.18899999999999997
TelevisionClip_720P-7c06,0.11599999999999999,0.094,0.16,1280,720,1.952,0.040999999999999995,0.51,0.084
VR_1080P-0427,0.019,0.094,0.094,1920,960,1.1540000000000001,0.096,0.272,0.253
VR_1080P-04fc,0.0,0.095,0,1920,960,1.06,0.526,5.0489999999999995,0.151
VR_1080P-050c,0.177,0.168,0,1920,960,1.804,0.455,4.891,0.365
VR_1080P-0519,0.10099999999999999,0.094,0,1920,960,1.8030000000000002,0.307,0.634,0.193
VR_1080P-052d,0.027999999999999997,0.171,0,1920,960,0.513,0.36200000000000004,2.0380000000000003,0.17600000000000002
VR_1080P-0597,0.0,0.094,0,2048,1024,2.799,0.139,0.39799999999999996,0.49
VR_1080P-08f0,0.027000000000000003,0.099,0,2160,1080,1.081,0.423,3.825,0.217
VR_1080P-0f2c,0.09300000000000001,0.182,0,1920,960,1.443,0.349,7.877999999999999,0.17300000000000001
VR_1080P-1010,0.035,0.17300000000000001,0.178,2048,1024,0.777,0.262,0.23199999999999998,0.619
VR_1080P-1a9c,0.005,0.094,0.095,1920,1080,0.8190000000000001,0.28600000000000003,0.7340000000000001,0.326
VR_1080P-1d16,0.05,0.094,0.123,1920,1080,1.661,0.602,0.621,0.513
VR_1080P-2831,0.11599999999999999,0.09699999999999999,0,1920,1080,0.612,0.597,1.004,0.268
VR_1080P-292f,0.115,0.094,0.374,1920,960,1.371,0.327,1.495,0.039
VR_1080P-2d91,0.027000000000000003,0.094,0,1920,960,1.37,0.235,8.482999999999999,0.361
VR_1080P-2f02,0.081,0.095,0.02,1920,960,1.425,0.231,4.955,0.355
VR_1080P-313b,0.08900000000000001,0.094,0.037,1920,960,1.462,0.28,0.54,0.20800000000000002
VR_1080P-384e,0.019,0.094,0.065,1920,960,1.4809999999999999,0.29600000000000004,0.645,0.151
VR_1080P-38d6,0.0,0.095,0,1920,1080,0.706,0.517,4.0360000000000005,0.252
VR_1080P-3958,0.042,0.17600000000000002,0,2048,1024,1.355,0.297,9.424,0.426
VR_1080P-3b63,0.205,0.106,0,1920,1080,1.197,0.529,1.0759999999999998,0.161
VR_1080P-3d5f,0.254,0.094,0,2048,1024,4.265,0.16399999999999998,1.2229999999999999,0.23199999999999998
VR_1080P-3e1b,0.354,0.094,0.126,1920,960,1.867,0.518,1.662,0.384
VR_1080P-3f81,0.0,0.133,0.12,2048,1024,1.163,0.2,0.153,0.431
VR_1080P-43b2,0.146,0.094,0,1920,960,1.886,0.299,0.478,0.217
VR_1080P-4aeb,0.035,0.099,0,1920,1080,1.1420000000000001,0.397,7.992999999999999,0.26899999999999996
VR_1080P-4d74,0.055999999999999994,0.166,0,1920,960,1.709,0.508,11.806,0.19699999999999998
VR_1080P-506a,0.003,0.094,[NULL],1920,960,1.082,0.133,0.322,0.06
VR_1080P-5667,0.016,0.102,0,1920,960,1.767,0.257,6.782,0.273
VR_1080P-6093,0.034,0.09699999999999999,0.042,1920,960,0.695,0.324,0.165,0.17800000000000002
VR_1080P-6261,0.135,0.2,0.039,1920,960,1.113,0.564,2.352,0.133
VR_1080P-6501,0.037000000000000005,0.096,0.091,1920,960,0.965,0.6940000000000001,4.795,0.465
VR_1080P-6cc4,0.0,0.11800000000000001,0,2048,1024,1.406,0.5760000000000001,5.864,0.568
VR_1080P-7067,0.35600000000000004,0.094,0.109,1920,1080,1.3259999999999998,0.055,0.29,0.024
VR_1080P-76a2,0.065,0.10300000000000001,0.006,1920,1080,0.812,0.5429999999999999,2.029,0.38299999999999995
VR_1080P-77eb,0.0,0.094,0,1920,1080,0.82,0.7170000000000001,0.773,0.09699999999999999
VR_1080P-7abd,0.255,0.094,0.158,1920,960,2.403,0.542,4.453,0.295
VR_2160P-05a6,0.11599999999999999,0.114,0,3840,2160,1.25,0.5760000000000001,2.109,0.264
VR_2160P-097e,0.068,0.094,[NULL],3840,2160,2.1319999999999997,0.248,7.78,0.752
VR_2160P-0ba9,0.003,0.293,0.142,4096,2048,0.276,0.38,0.575,0.386
VR_2160P-0e03,0.0,0.094,0.16,4096,2048,0.281,0.316,0.107,0.0
VR_2160P-0edf,0.172,0.094,0.118,3840,2160,0.49200000000000005,0.522,1.121,0.067
VR_2160P-12ac,0.10099999999999999,0.094,0.035,3840,2160,0.753,0.07400000000000001,0.16899999999999998,0.235
VR_2160P-1422,0.054000000000000006,0.13699999999999998,0,3840,1920,0.705,0.297,4.775,0.297
VR_2160P-1456,0.0,0.094,0,3840,2160,0.6829999999999999,0.23199999999999998,0.08199999999999999,0.17800000000000002
VR_2160P-1477,0.0,0.1,0,3840,2160,1.285,0.36,4.2589999999999995,0.187
VR_2160P-1546,0.0,0.095,0,3840,2160,1.8359999999999999,0.282,4.236000000000001,0.187
VR_2160P-176f,0.131,0.121,0,3840,1920,2.178,0.321,1.047,0.21600000000000003
VR_2160P-1c15,0.316,0.131,0,3840,2160,0.679,0.371,0.55,0.078
VR_2160P-2227,0.062,0.157,0,4096,2048,0.835,0.645,1.0959999999999999,0.078
VR_2160P-29c3,0.19399999999999998,0.094,0,4992,2496,0.779,0.32,5.5520000000000005,0.16
VR_2160P-2dc9,0.013000000000000001,0.36,0,4096,2048,0.591,0.08900000000000001,0.735,0.08
VR_2160P-36ac,0.136,0.094,0,4992,2496,1.3090000000000002,0.33,0.341,0.39299999999999996
VR_2160P-3b3a,0.113,0.094,0,4096,2048,0.473,0.24100000000000002,0.184,0.0
VR_2160P-40af,0.023,0.175,0,4096,2048,1.2109999999999999,0.08900000000000001,0.157,0.125
VR_2160P-42fa,0.09699999999999999,0.48100000000000004,0,4096,2048,0.47600000000000003,0.489,3.895,0.41200000000000003
VR_2160P-4656,0.11800000000000001,0.094,0,4096,2048,2.252,0.5,4.484,0.264
VR_2160P-4725,0.0,0.09699999999999999,0,3840,1920,1.14,0.43799999999999994,0.946,0.193
VR_2160P-5489,0.004,0.094,[NULL],3840,1920,2.342,0.17300000000000001,0.307,0.21
VR_2160P-5726,0.012,0.12300000000000001,0,3840,2160,1.4169999999999998,0.40399999999999997,0.289,0.188
VR_2160P-5c23,0.013999999999999999,0.508,0,4096,2048,1.058,0.298,0.609,0.091
VR_2160P-5e5d,0.0,0.094,0,3840,1920,0.327,0.11900000000000001,0.023,0.312
VR_2160P-613e,0.153,0.094,0,3840,1920,2.545,0.19399999999999998,1.739,0.19399999999999998
VR_2160P-6567,0.13,0.094,0,3840,2160,2.346,0.132,0.353,0.109
VR_2160P-674b,0.161,0.094,0,4096,2048,2.343,0.094,0.312,0.226
VR_2160P-6d4f,0.009000000000000001,0.094,0,3840,2160,1.995,0.135,0.40299999999999997,0.067
VR_2160P-6d71,0.076,0.094,0.073,4096,2048,1.5490000000000002,0.36,3.1889999999999996,0.444
VR_2160P-779d,0.19399999999999998,0.094,0.025,4096,2048,1.0759999999999998,0.038,0.10099999999999999,0.105
VR_2160P-7874,0.087,0.124,0,4096,2048,2.249,0.523,8.817,0.5479999999999999
VR_2160P-7947,0.13,0.094,[NULL],3840,1920,0.986,0.095,0.19,0.168
VR_2160P-7977,0.048,0.122,0,3840,1920,0.7709999999999999,0.564,10.511,0.179
VR_2160P-7eab,0.242,0.094,0.097,3840,1920,0.696,0.247,0.52,0.09699999999999999
VR_720P-00d2,0.142,0.094,0,1440,720,1.6880000000000002,0.317,0.654,0.218
VR_720P-063e,0.0,0.094,0.013,1280,720,0.618,0.598,1.626,0.268
VR_720P-0641,0.026000000000000002,0.094,[NULL],1440,720,1.575,0.086,0.33299999999999996,0.11
VR_720P-09ae,0.0,0.301,0.041,1280,720,0.8420000000000001,0.07,0.287,0.5720000000000001
VR_720P-1b9a,0.037000000000000005,0.242,0,1280,720,0.997,0.18600000000000003,0.27399999999999997,0.17600000000000002
VR_720P-1dd7,0.006,0.1,0.053,1280,720,0.885,0.6809999999999999,3.515,0.7290000000000001
VR_720P-23a9,0.0,0.095,0.005,1280,720,1.8330000000000002,0.5820000000000001,9.212,0.493
VR_720P-32ed,0.026000000000000002,0.094,0.009,1280,640,0.882,0.312,0.562,0.191
VR_720P-3386,0.205,0.094,0.042,1280,640,1.214,0.201,3.8689999999999998,0.21
VR_720P-339f,0.18,0.193,0,1280,640,0.924,0.382,3.825,0.198
VR_720P-364f,0.002,0.094,0,1280,720,3.1210000000000004,0.036000000000000004,0.536,0.165
VR_720P-380e,0.0,0.45399999999999996,0.066,1440,720,2.154,0.573,3.8339999999999996,0.305
VR_720P-403e,0.005,0.096,0.096,1280,640,1.46,0.12300000000000001,2.713,0.17600000000000002
VR_720P-43fc,0.127,0.09699999999999999,0,1280,720,1.31,0.222,4.189,0.142
VR_720P-448a,0.106,0.094,0.139,1280,640,1.432,0.057,0.26,0.643
VR_720P-557f,0.147,0.096,0.16,1280,720,0.863,0.41600000000000004,1.439,0.7829999999999999
VR_720P-748e,0.054000000000000006,0.175,0.126,1280,720,0.73,0.07,0.511,0.091
VR_720P-7f3e,0.168,0.095,0,1280,640,2.1180000000000003,0.5379999999999999,4.599,0.218
VerticalVideo_1080P-04d4,0.41,0.095,0.128,1920,1080,1.037,0.293,0.759,0.113
VerticalVideo_1080P-1105,0.221,0.15,0.064,1920,1080,0.665,0.72,6.557,0.349
VerticalVideo_1080P-1ac1,0.17600000000000002,0.096,0.125,1920,1080,0.665,0.625,1.3030000000000002,0.284
VerticalVideo_1080P-1c86,0.0,0.094,0.137,1920,1080,0.163,0.899,0.348,0.005
VerticalVideo_1080P-2195,0.08199999999999999,0.095,0,1088,1920,0.78,0.6779999999999999,8.809,0.595
VerticalVideo_1080P-2f00,0.142,0.094,0.143,1920,1080,0.8240000000000001,0.275,0.647,0.126
VerticalVideo_1080P-30b0,0.10400000000000001,0.11800000000000001,[NULL],1920,1088,2.12,0.568,10.436,0.187
VerticalVideo_1080P-34ba,0.374,0.095,0.027,1080,1920,1.2409999999999999,0.375,0.919,0.63
VerticalVideo_1080P-360f,0.0,0.094,0,1080,2220,1.197,0.049,0.353,0.637
VerticalVideo_1080P-3709,0.09,0.094,0.112,1920,1080,1.1640000000000001,0.402,2.156,0.11599999999999999
VerticalVideo_1080P-3a9b,0.087,0.095,0,1080,1920,1.13,0.14300000000000002,4.8469999999999995,0.602
VerticalVideo_1080P-3d96,0.001,0.094,0.051,1920,1080,1.079,0.247,0.27399999999999997,0.146
VerticalVideo_1080P-4591,0.08,0.094,0.132,1920,1080,0.35600000000000004,0.7879999999999999,0.998,0.13699999999999998
VerticalVideo_1080P-4925,0.092,0.09699999999999999,0,1920,1080,1.32,0.484,10.099,0.228
VerticalVideo_1080P-4b92,0.207,0.109,0,1920,1080,1.777,0.223,0.243,0.136
VerticalVideo_1080P-4da5,0.0,0.10300000000000001,0,1440,2560,0.586,0.16399999999999998,1.921,0.057999999999999996
VerticalVideo_1080P-6e19,0.158,0.096,0,1088,1920,2.233,0.35700000000000004,2.049,0.13699999999999998
VerticalVideo_1080P-73b6,0.017,0.094,0.174,1920,1080,1.601,0.49200000000000005,5.322,0.276
VerticalVideo_1080P-766b,0.0,0.094,0.045,1920,1080,0.2,0.44,0.109,0.47600000000000003
VerticalVideo_1080P-7c5c,0.01,0.094,0.036,1920,1080,1.837,0.35600000000000004,1.9709999999999999,0.165
VerticalVideo_1080P-7cf3,0.001,0.094,0.134,1080,1920,0.386,0.349,0.21600000000000003,0.306
VerticalVideo_2160P-6d62,0.091,0.294,0.107,3840,2160,0.315,0.7290000000000001,0.428,0.22399999999999998
VerticalVideo_360P-0d29,0.024,0.152,0.104,640,480,0.23399999999999999,0.413,0.456,0.5529999999999999
VerticalVideo_360P-1424,0.012,0.094,0.028,480,800,2.688,0.131,0.6940000000000001,0.172
VerticalVideo_360P-145e,0.15,0.12,0.131,640,480,1.489,0.649,9.095,0.10400000000000001
VerticalVideo_360P-2bb0,0.147,0.095,0.153,480,720,0.5710000000000001,0.444,2.036,0.138
VerticalVideo_360P-2fa3,0.0,0.094,0,540,720,3.3080000000000003,0.024,0.579,0.634
VerticalVideo_360P-3936,0.201,0.094,0.126,270,480,1.156,0.397,2.412,0.226
VerticalVideo_360P-3b4e,0.031,0.098,0.137,640,480,1.4980000000000002,0.578,5.032,0.389
VerticalVideo_360P-42f1,0.302,0.109,0.105,406,720,1.901,0.402,2.048,0.09300000000000001
VerticalVideo_360P-49de,0.127,0.094,[NULL],640,480,3.3710000000000004,0.562,20.974,0.23
VerticalVideo_360P-52c1,0.003,0.094,0.192,202,360,2.93,0.41600000000000004,6.02,0.11
VerticalVideo_360P-5429,0.16,0.094,0.17,352,640,2.031,0.23399999999999999,1.784,0.14
VerticalVideo_360P-54f7,0.0,0.094,0.114,480,800,2.084,0.08800000000000001,1.5530000000000002,0.631
VerticalVideo_360P-579c,0.0,0.188,0.181,600,600,1.227,0.098,8.024,0.726
VerticalVideo_360P-634f,0.004,0.096,0.131,432,768,1.8659999999999999,0.309,1.236,0.733
VerticalVideo_360P-6490,0.16,0.09699999999999999,0.137,720,480,0.9590000000000001,0.251,1.5530000000000002,0.16
VerticalVideo_360P-694d,0.10099999999999999,0.095,0.211,640,480,0.963,0.158,0.34,0.39
VerticalVideo_360P-6ff2,0.225,0.105,0.104,640,480,1.6569999999999998,0.579,4.909,0.48200000000000004
VerticalVideo_360P-70a9,0.15,0.109,0.096,480,720,1.276,0.616,7.997999999999999,0.319
VerticalVideo_360P-7ba8,0.039,0.094,0.15,720,720,2.084,0.544,5.582999999999999,0.044000000000000004
VerticalVideo_360P-7ec3,0.154,0.094,0.132,406,720,2.785,0.094,2.287,0.69
VerticalVideo_480P-1bb9,0.102,0.094,0.113,768,1024,1.258,0.047,0.894,0.12
VerticalVideo_480P-2aa1,0.14300000000000002,0.094,0.182,608,1080,1.432,0.285,1.053,0.22399999999999998
VerticalVideo_480P-2fa4,0.182,0.251,0.085,608,1080,0.8340000000000001,0.204,0.6759999999999999,0.38
VerticalVideo_480P-34b9,0.161,0.094,0.143,480,856,0.574,0.324,0.21899999999999997,0.168
VerticalVideo_480P-3a6a,0.062,0.094,0.068,480,854,2.261,0.5589999999999999,2.109,0.537
VerticalVideo_480P-419c,0.008,0.094,0.075,848,480,1.169,0.303,0.526,0.743
VerticalVideo_480P-467e,0.204,0.131,0.106,480,854,0.466,0.726,1.798,0.489
VerticalVideo_480P-5168,0.04,0.094,0,640,1136,3.431,0.688,3.495,0.474
VerticalVideo_480P-51b7,0.29100000000000004,0.215,0.065,608,1080,0.5429999999999999,0.16,1.252,0.134
VerticalVideo_480P-550d,0.002,0.162,0.107,608,1080,0.5670000000000001,0.124,1.6019999999999999,0.461
VerticalVideo_480P-572a,0.21600000000000003,0.094,0.179,480,856,0.585,0.307,0.156,0.17300000000000001
VerticalVideo_480P-7278,0.0,0.557,0.052,1088,612,0.266,0.579,0.384,0.619
VerticalVideo_480P-729c,0.096,0.18600000000000003,0,1080,1080,0.16399999999999998,0.068,0.255,0.083
VerticalVideo_480P-790a,0.0,0.319,0.102,720,1080,0.293,0.03,0.568,0.122
VerticalVideo_720P-0750,0.125,0.099,0.08,1280,720,0.9390000000000001,0.55,3.782,0.22
VerticalVideo_720P-0dac,0.011000000000000001,0.139,0.06,720,1280,0.41700000000000004,0.128,0.456,0.5429999999999999
VerticalVideo_720P-0f61,0.0,0.397,0,740,1324,0.484,0.247,4.395,0.304
VerticalVideo_720P-19fa,0.292,0.10800000000000001,0.097,1280,720,2.02,0.35100000000000003,2.8089999999999997,0.20800000000000002
VerticalVideo_720P-1ada,0.04,0.28600000000000003,0.069,1280,720,0.684,0.5529999999999999,0.982,0.079
VerticalVideo_720P-2efc,0.256,0.114,0.166,720,1280,0.8240000000000001,0.635,4.322,0.418
VerticalVideo_720P-3df7,0.114,0.095,0.128,1280,720,1.058,0.639,3.943,0.29
VerticalVideo_720P-42f2,0.249,0.099,0.319,1280,720,0.703,0.625,4.94,0.271
VerticalVideo_720P-44de,0.0,0.094,0,720,1280,1.412,0.11199999999999999,0.536,0.741
VerticalVideo_720P-456c,0.128,0.23199999999999998,0.158,720,1280,1.02,0.396,3.7510000000000003,0.644
VerticalVideo_720P-4730,0.054000000000000006,0.094,[NULL],1280,720,1.4880000000000002,0.152,3.279,0.171
VerticalVideo_720P-4ca7,0.0,0.424,0,748,1332,0.7240000000000001,0.172,3.53,0.221
VerticalVideo_720P-57eb,0.061,0.11,0.066,720,1280,1.4480000000000002,0.49200000000000005,9.658,0.152
VerticalVideo_720P-6580,0.14300000000000002,0.094,0.256,720,1280,0.41200000000000003,0.21899999999999997,0.271,0.0
VerticalVideo_720P-665d,0.106,0.094,0,1280,720,2.509,0.23,1.494,0.22399999999999998
VerticalVideo_720P-669d,0.0,0.622,0.075,720,1280,0.28300000000000003,0.049,0.462,0.125
VerticalVideo_720P-6bf7,0.034,0.098,0,1280,720,2.197,0.515,11.247,0.244
VerticalVideo_720P-7517,0.0,0.094,0,750,1334,1.136,0.298,4.648,0.493
VerticalVideo_720P-7859,0.289,0.10400000000000001,0,720,1280,0.628,0.511,1.893,0.12
VerticalVideo_720P-7c1d,0.0,0.107,0.048,720,1280,0.326,0.11199999999999999,1.709,0.09300000000000001
Vlog_1080P-010b,0.037000000000000005,0.094,0,1920,1080,2.003,0.35200000000000004,10.362,0.099
Vlog_1080P-04fe,0.13699999999999998,0.16699999999999998,0.085,1920,1080,0.528,0.768,9.259,0.094
Vlog_1080P-1609,0.002,0.12300000000000001,0.175,1920,1080,0.442,1.025,6.529,0.171
Vlog_1080P-18da,0.08,0.151,0,1920,1080,2.75,0.385,26.125999999999998,0.41100000000000003
Vlog_1080P-19bb,0.20600000000000002,0.111,0.244,1920,1080,0.657,0.8640000000000001,4.663,0.027000000000000003
Vlog_1080P-19cc,0.009000000000000001,0.094,0.096,1440,1080,2.3930000000000002,0.473,8.838,0.1
Vlog_1080P-1a53,0.0,0.111,0,1920,1080,2.501,0.307,5.8420000000000005,0.09300000000000001
Vlog_1080P-1df9,0.054000000000000006,0.099,0,1920,1080,1.205,0.275,2.5810000000000004,0.207
Vlog_1080P-1e70,0.017,0.175,0.087,1920,1080,0.134,0.963,0.593,0.142
Vlog_1080P-1f0a,0.05,0.126,0.029,1920,1080,0.456,0.413,9.389,0.034
Vlog_1080P-21f5,0.033,0.094,0.039,1920,1080,1.246,0.932,12.347000000000001,0.188
Vlog_1080P-232f,0.156,0.134,0,1920,1080,0.281,1.057,2.665,0.033
Vlog_1080P-2394,0.249,0.094,0.085,1920,1080,2.655,0.106,1.141,0.326
Vlog_1080P-23cb,0.031,0.094,0.117,1920,1080,1.655,0.8220000000000001,20.218,0.19899999999999998
Vlog_1080P-25de,0.06,0.098,0.124,1920,1080,0.212,0.818,0.904,0.215
Vlog_1080P-2600,0.0,0.094,0,1920,1080,1.143,0.593,0.7909999999999999,0.084
Vlog_1080P-26dc,0.006999999999999999,0.09699999999999999,0,1920,1080,1.9669999999999999,0.813,19.006,0.402
Vlog_1080P-2cda,0.083,0.102,0,1920,1080,1.195,0.401,9.607999999999999,0.228
Vlog_1080P-322f,0.171,0.095,0,1920,1080,2.106,0.484,11.045,0.272
Vlog_1080P-34cb,0.053,0.158,0.031,1920,1080,2.3890000000000002,0.718,38.626,0.147
Vlog_1080P-35cd,0.026000000000000002,0.11,0.108,1920,1080,0.39299999999999996,0.836,0.7490000000000001,0.41
Vlog_1080P-3744,0.14400000000000002,0.094,0.066,1920,1080,0.39899999999999997,0.504,7.02,0.076
Vlog_1080P-37cf,0.182,0.106,0.072,1920,1080,0.456,1.228,1.35,0.335
Vlog_1080P-45c9,0.026000000000000002,0.094,0.125,1920,1080,0.281,0.888,0.596,0.059000000000000004
Vlog_1080P-4921,0.063,0.095,0.067,1920,1080,1.755,0.8370000000000001,18.357,0.34700000000000003
Vlog_1080P-4a91,0.034,0.09699999999999999,[NULL],1920,1080,2.8689999999999998,0.46399999999999997,8.73,0.01
Vlog_1080P-4ba9,0.016,0.09699999999999999,0,1920,1080,0.281,0.516,13.263,0.061
Vlog_1080P-4f26,0.215,0.14300000000000002,0.023,1920,1080,0.501,0.544,5.187,0.262
Vlog_1080P-52fe,0.204,0.094,0.076,1920,1080,1.109,0.584,2.6060000000000003,0.465
Vlog_1080P-58ad,0.044000000000000004,0.243,0.047,1920,1080,0.193,0.971,1.403,0.086
Vlog_1080P-5904,0.067,0.095,0.106,1920,1080,1.3719999999999999,0.317,7.3229999999999995,0.17600000000000002
Vlog_1080P-5a19,0.012,0.094,0.1,1920,1080,0.7879999999999999,0.711,12.225,0.289
Vlog_1080P-5c65,0.0,0.10099999999999999,0.162,1920,1080,0.193,0.264,0.39399999999999996,0.06
Vlog_1080P-5f28,0.217,0.28600000000000003,0,1920,1080,1.419,0.703,40.49,0.10400000000000001
Vlog_1080P-62fc,0.028999999999999998,0.094,[NULL],1920,1080,2.93,0.35200000000000004,2.116,0.08900000000000001
Vlog_1080P-634b,0.061,0.1,0.061,1920,1080,0.675,0.623,5.68,0.086
Vlog_1080P-64b6,0.409,0.16,0,1088,1088,1.567,0.5579999999999999,8.092,0.193
Vlog_1080P-6686,0.36,0.094,0.162,1920,1080,3.322,0.81,20.427,0.887
Vlog_1080P-687a,0.027000000000000003,0.098,0.139,1920,1080,0.774,0.883,18.299,0.384
Vlog_1080P-7062,0.214,0.094,0,1920,1080,1.129,0.647,3.6860000000000004,0.091
Vlog_1080P-75b0,0.053,0.11199999999999999,0.092,1920,1080,0.474,0.86,9.024,0.331
Vlog_1080P-7b67,0.081,0.095,0.052,1920,1080,1.15,0.42100000000000004,5.645,0.152
Vlog_1080P-7e8c,0.273,0.094,0.103,1920,1080,0.802,0.868,8.568,0.057999999999999996
Vlog_2160P-0289,0.0,0.094,0,3840,2160,0.763,0.24,7.1979999999999995,0.387
Vlog_2160P-030a,0.057,0.129,0.05,3840,2160,0.935,0.71,9.807,0.376
Vlog_2160P-03a9,0.067,0.157,0,3840,2160,0.525,0.354,5.92,0.392
Vlog_2160P-0577,0.061,0.094,[NULL],3840,2160,1.8159999999999998,0.424,16.594,0.146
Vlog_2160P-059c,0.057,0.10099999999999999,0.103,3840,2160,0.4,0.489,6.056,0.21100000000000002
Vlog_2160P-09c9,0.096,0.094,[NULL],3840,2160,2.2030000000000003,0.5329999999999999,20.736,0.11199999999999999
Vlog_2160P-0fb2,0.001,0.094,0.007,3840,2160,1.694,0.537,4.692,0.251
Vlog_2160P-1021,0.191,0.102,[NULL],3840,2160,0.805,0.46799999999999997,6.483,0.605
Vlog_2160P-11c0,0.083,0.096,0.123,3840,2160,0.29100000000000004,0.767,2.247,0.19
Vlog_2160P-13a1,0.063,0.439,0,3840,2160,0.331,0.769,3.9210000000000003,0.07400000000000001
Vlog_2160P-13fe,0.217,0.095,0,3840,2160,1.24,0.363,5.48,0.213
Vlog_2160P-19f9,0.098,0.096,0,3840,2160,1.025,0.349,2.273,0.055999999999999994
Vlog_2160P-1ff6,0.034,0.10400000000000001,0.12,3840,2160,0.444,0.7829999999999999,4.002,0.126
Vlog_2160P-217c,0.113,0.105,0,3840,2160,0.521,0.644,9.142000000000001,0.426
Vlog_2160P-255c,0.013000000000000001,0.09699999999999999,0,3840,2160,0.688,0.087,3.458,0.132
Vlog_2160P-266c,0.22,0.094,0,5120,2160,0.366,0.48700000000000004,5.019,0.752
Vlog_2160P-26ef,0.21,0.094,0,5120,2160,0.34299999999999997,0.684,4.881,0.7290000000000001
Vlog_2160P-2953,0.042,0.096,0.113,3840,2160,0.622,0.758,3.616,0.09300000000000001
Vlog_2160P-2b2d,0.131,0.156,0,3840,2160,0.6579999999999999,0.585,5.689,0.321
Vlog_2160P-2b61,0.11699999999999999,0.094,0,5120,2160,0.258,0.359,5.29,0.752
Vlog_2160P-3019,0.20199999999999999,0.1,0,3840,2160,0.865,0.377,0.508,0.524
Vlog_2160P-310b,0.124,0.102,0,3840,2160,2.025,0.341,5.651,0.171
Vlog_2160P-327a,0.086,0.42700000000000005,0,3840,2160,0.295,0.7809999999999999,6.3,0.555
Vlog_2160P-342a,0.01,0.095,0,3840,2160,1.095,0.315,1.6440000000000001,0.213
Vlog_2160P-3a75,0.14400000000000002,0.102,0,3840,2160,0.43700000000000006,0.588,2.039,0.162
Vlog_2160P-408f,0.111,0.095,0,3840,2160,0.961,0.243,1.224,0.138
Vlog_2160P-416c,0.16699999999999998,0.147,0,3840,2160,0.256,0.7509999999999999,3.052,0.19699999999999998
Vlog_2160P-4362,0.095,0.1,0,3840,2160,0.88,0.446,7.34,0.18600000000000003
Vlog_2160P-4419,0.14,0.105,0.115,3840,2160,0.8640000000000001,0.595,5.438,0.17
Vlog_2160P-4655,0.092,0.094,0,3840,2160,0.604,0.565,8.681000000000001,0.187
Vlog_2160P-4f98,0.009000000000000001,0.349,0.041,3840,2160,0.201,1.168,4.952,0.615
Vlog_2160P-522f,0.136,0.11900000000000001,0,3840,2160,1.1909999999999998,0.466,3.4760000000000004,0.139
Vlog_2160P-56e4,0.031,0.094,0.113,3840,2160,1.051,0.513,11.795,0.4
Vlog_2160P-5874,0.031,0.094,0,3840,2160,0.883,0.68,3.802,0.345
Vlog_2160P-62b2,0.156,0.135,0.099,3840,2160,0.423,0.7140000000000001,4.499,0.057
Vlog_2160P-6629,0.032,0.094,[NULL],3840,2160,1.719,0.302,2.6180000000000003,0.212
Vlog_2160P-6bf1,0.243,0.094,0,5120,2160,0.373,0.7809999999999999,3.85,0.68
Vlog_2160P-6f92,0.079,0.115,0.022,3840,2160,0.49,0.622,5.155,0.076
Vlog_2160P-700c,0.079,0.24100000000000002,0,3840,2160,1.389,0.494,5.791,0.233
Vlog_2160P-70d6,0.0,0.095,0.098,3840,2160,1.073,0.91,12.677999999999999,0.20800000000000002
Vlog_2160P-7295,0.205,0.094,0,5120,2160,0.292,0.597,3.503,0.769
Vlog_2160P-7324,0.078,0.114,0,3840,2160,0.6609999999999999,0.512,9.146,0.17300000000000001
Vlog_2160P-77d8,0.12300000000000001,0.098,0,3840,2160,0.5579999999999999,0.602,5.062,0.055
Vlog_2160P-7b10,0.052000000000000005,0.10300000000000001,0,3840,2160,0.5,0.713,5.737,0.122
Vlog_2160P-7b5c,0.069,0.263,0.071,3840,2160,0.406,0.7709999999999999,5.223,0.121
Vlog_2160P-7bfb,0.027999999999999997,0.094,0,3840,2160,0.41,0.272,4.978,0.134
Vlog_2160P-7f05,0.001,0.094,0,3840,2160,0.584,0.769,13.536,0.322
Vlog_2160P-7f9f,0.083,0.094,0,5120,2160,0.289,0.605,6.519,0.9
Vlog_360P-0432,0.031,0.099,0.172,640,360,2.1319999999999997,0.262,6.322,0.13699999999999998
Vlog_360P-1e5b,0.297,0.094,0.136,640,360,2.029,0.285,3.287,0.184
Vlog_360P-22a0,0.361,0.094,0.279,640,360,1.131,0.525,7.19,0.158
Vlog_360P-2973,0.0,0.099,0.106,640,360,1.7,0.07400000000000001,1.2009999999999998,0.0
Vlog_360P-2e9d,0.023,0.094,0.025,640,360,1.444,0.073,0.467,0.41600000000000004
Vlog_360P-3121,0.02,0.094,0.067,640,360,2.946,0.5710000000000001,6.831,0.252
Vlog_360P-3bc2,0.207,0.095,0.323,640,360,1.2409999999999999,0.623,1.734,0.18600000000000003
Vlog_360P-433e,0.0,0.096,0.38,640,360,2.012,0.10400000000000001,1.111,0.284
