FILENAME,category,resolution,# subjects,MOS full,MOS chunk00,MOS chunk05,MOS chunk10,std full,std chunk00,std chunk05,std chunk10,SLEEQ_DMOS,BANDING_DMOS,NOISE_DMOS,WIDTH,HEIGHT,SPATIAL_COMPLEXITY,TEMPORAL_COMPLEXITY,CHUNK_COMPLEXITY_VARIATION,COLOR_COMPLEXITY
CoverSong_360P-6d6a,CoverSong,360,104,3.273,3.225,3.182,3.281,0.58,0.46799999999999997,0.447,0.514,0.098,0.094,0,640.0,360.0,0.903,0.196,0.301,0.452
CoverSong_360P-6da7,CoverSong,360,120,2.763,2.648,2.638,2.605,0.61,0.46399999999999997,0.457,0.509,0.031,0.095,0.451,640.0,360.0,1.227,0.368,3.8160000000000003,0.48200000000000004
CoverSong_480P-0170,CoverSong,480,109,3.1180000000000003,2.821,2.608,2.74,0.569,0.639,0.488,0.5720000000000001,0.0,0.094,0,640.0,480.0,1.589,0.23399999999999999,0.366,0.027000000000000003
CoverSong_480P-1019,CoverSong,480,115,3.815,3.54,3.6830000000000003,3.468,0.43,0.429,0.46799999999999997,0.496,0.021,0.094,0.128,640.0,480.0,0.972,0.195,0.135,0.0
CoverSong_480P-1109,CoverSong,480,114,2.826,2.642,2.487,2.169,0.614,0.56,0.522,0.508,0.139,0.203,0.168,640.0,480.0,0.456,0.315,1.53,0.153
CoverSong_480P-2142,CoverSong,480,119,3.25,3.1919999999999997,3.08,3.057,0.532,0.504,0.451,0.614,0.099,0.099,0,854.0,480.0,0.711,0.485,3.717,0.132
CoverSong_480P-2207,CoverSong,480,125,2.9339999999999997,2.935,2.931,2.945,0.782,0.7290000000000001,0.737,0.7509999999999999,0.0,0.094,0.171,640.0,480.0,1.45,0.799,2.188,0.002
CoverSong_480P-2711,CoverSong,480,138,2.5140000000000002,1.885,2.492,2.617,0.698,0.6970000000000001,0.506,0.504,0.035,0.11,0.172,854.0,480.0,0.563,0.599,3.085,0.914
CoverSong_480P-2d2c,CoverSong,480,123,3.8369999999999997,3.7769999999999997,3.673,3.6430000000000002,0.485,0.465,0.43799999999999994,0.473,0.011000000000000001,0.094,0.284,640.0,480.0,1.141,0.449,0.237,0.0
CoverSong_480P-3076,CoverSong,480,127,1.71,1.41,1.4069999999999998,1.3880000000000001,0.779,0.42,0.45399999999999996,0.451,0.0,0.094,0.95,640.0,480.0,0.616,0.581,0.172,1.0290000000000001
CoverSong_480P-35e1,CoverSong,480,104,3.608,3.3989999999999996,3.4739999999999998,3.3510000000000004,0.522,0.508,0.535,0.47600000000000003,0.131,0.094,0.185,640.0,480.0,2.349,0.267,0.5329999999999999,0.215
CoverSong_480P-3e4b,CoverSong,480,132,2.877,2.463,2.4930000000000003,2.416,0.6940000000000001,0.635,0.626,0.609,0.0,0.094,0,640.0,480.0,0.852,0.028999999999999998,0.134,0.071
CoverSong_480P-3e92,CoverSong,480,139,4.235,4.277,4.1739999999999995,4.2589999999999995,0.35,0.457,0.526,0.456,0.0,0.094,0.074,640.0,480.0,2.219,0.369,1.026,0.616
CoverSong_480P-3f3b,CoverSong,480,120,3.028,2.575,2.467,2.658,0.657,0.489,0.483,0.485,0.004,0.094,0.294,640.0,480.0,0.976,0.7040000000000001,2.0780000000000003,0.861
CoverSong_480P-41a5,CoverSong,480,112,3.27,3.2769999999999997,3.263,3.373,0.456,0.46799999999999997,0.5720000000000001,0.45399999999999996,0.005,0.094,0,640.0,480.0,0.758,0.032,0.109,0.519
CoverSong_480P-4d34,CoverSong,480,113,2.677,2.498,2.526,2.479,0.67,0.424,0.485,0.503,0.20199999999999999,0.094,0.141,640.0,480.0,1.274,0.1,0.509,0.914
CoverSong_480P-53f4,CoverSong,480,118,3.1689999999999996,3.115,3.092,3.0580000000000003,0.483,0.49,0.44799999999999995,0.49,0.0,0.094,1,640.0,480.0,2.102,0.732,0.424,0.613
CoverSong_480P-59f2,CoverSong,480,121,3.418,3.321,3.215,3.468,0.517,0.5589999999999999,0.5529999999999999,0.486,0.003,0.094,0.173,720.0,480.0,1.101,0.067,0.444,0.22
CoverSong_480P-5b62,CoverSong,480,135,3.056,2.7910000000000004,2.727,2.779,0.617,0.556,0.511,0.506,0.354,0.094,0.18,640.0,480.0,1.933,0.617,4.033,0.6859999999999999
CoverSong_480P-60a6,CoverSong,480,113,2.369,2.532,2.551,2.562,0.457,0.534,0.584,0.524,0.18600000000000003,0.126,0.134,640.0,480.0,1.517,0.1,0.547,1.415
CoverSong_480P-64d0,CoverSong,480,131,3.917,3.78,3.783,3.773,0.47100000000000003,0.501,0.48100000000000004,0.386,0.0,0.11,0,640.0,480.0,2.23,0.08,0.315,0.39899999999999997
CoverSong_480P-6c3e,CoverSong,480,115,2.502,2.0340000000000003,1.93,2.011,0.763,0.687,0.5479999999999999,0.622,0.084,0.094,0.125,720.0,480.0,1.5490000000000002,0.44799999999999995,1.001,0.354
CoverSong_480P-6c50,CoverSong,480,107,2.7289999999999996,2.8339999999999996,2.674,2.758,0.5379999999999999,0.557,0.515,0.563,0.0,0.094,0.846,640.0,480.0,1.06,0.675,0.17,0.28800000000000003
CoverSong_480P-7443,CoverSong,480,115,3.65,3.528,3.489,3.549,0.531,0.49,0.525,0.494,0.073,0.094,0.31,640.0,480.0,1.062,0.363,0.534,0.6940000000000001
CoverSong_480P-7f6d,CoverSong,480,131,3.048,2.9960000000000004,2.92,2.957,0.619,0.49200000000000005,0.618,0.574,0.02,0.115,0,854.0,480.0,0.45399999999999996,0.337,3.1069999999999998,0.529
CoverSong_720P-014c,CoverSong,720,120,2.6180000000000003,2.314,2.39,2.3819999999999997,0.66,0.457,0.638,0.5529999999999999,1.0,0.094,0.117,1280.0,720.0,0.987,0.047,0.172,0.0
CoverSong_720P-01a1,CoverSong,720,122,3.713,3.5469999999999997,3.5439999999999996,3.542,0.512,0.475,0.439,0.518,0.25,0.094,0.184,1280.0,720.0,1.151,0.593,0.198,0.517
CoverSong_720P-0239,CoverSong,720,112,2.52,2.481,2.378,2.365,0.6,0.563,0.53,0.534,0.321,0.094,0.346,1280.0,720.0,1.105,0.664,0.509,0.348
CoverSong_720P-05d6,CoverSong,720,114,3.7439999999999998,3.6439999999999997,3.516,3.358,0.424,0.502,0.569,0.595,0.018000000000000002,0.124,0,1280.0,720.0,2.474,0.28,8.225,0.55
CoverSong_720P-10f1,CoverSong,720,118,2.805,2.906,2.763,2.417,0.787,0.799,0.847,1.037,0.0,0.094,0.066,1280.0,720.0,4.675,0.41,5.272,0.542
CoverSong_720P-1393,CoverSong,720,116,4.059,3.88,3.8789999999999996,3.846,0.42700000000000005,0.46799999999999997,0.48200000000000004,0.478,0.794,0.145,0.145,1280.0,720.0,1.439,0.063,0.768,0.087
CoverSong_720P-1928,CoverSong,720,124,3.423,3.295,3.208,3.202,0.521,0.466,0.485,0.574,,,,,,,,,
CoverSong_720P-2d05,CoverSong,720,119,3.2239999999999998,3.051,2.948,3.353,0.643,0.61,0.6459999999999999,0.539,0.703,0.094,[NULL],1280.0,720.0,2.6689999999999996,0.573,16.945999999999998,0.006
CoverSong_720P-3261,CoverSong,720,115,3.9419999999999997,3.799,3.529,3.685,0.475,0.509,0.486,0.445,,,,,,,,,
CoverSong_720P-3dca,CoverSong,720,114,3.412,2.812,3.234,3.4930000000000003,0.502,0.618,0.514,0.45399999999999996,0.039,0.094,0.465,1280.0,720.0,1.364,0.44799999999999995,6.474,0.5720000000000001
CoverSong_720P-4006,CoverSong,720,118,3.4139999999999997,3.3539999999999996,3.362,3.418,0.534,0.47700000000000004,0.562,0.436,0.41600000000000004,0.094,0.12,1280.0,720.0,2.122,0.489,0.7559999999999999,0.363
CoverSong_720P-449f,CoverSong,720,108,3.4960000000000004,3.498,3.4219999999999997,3.361,0.525,0.574,0.5,0.475,0.0,0.094,[NULL],1280.0,720.0,1.966,0.203,0.256,0.584
CoverSong_720P-5689,CoverSong,720,133,2.3169999999999997,2.3609999999999998,2.312,2.299,1.0270000000000001,1.002,1.063,0.9690000000000001,0.0,0.109,0.088,960.0,720.0,2.331,0.568,1.2830000000000001,0.545
CoverSong_720P-5ba2,CoverSong,720,128,2.8339999999999996,2.804,2.764,2.905,0.605,0.618,0.5429999999999999,0.561,0.193,0.094,0.657,1280.0,720.0,0.7040000000000001,0.519,0.679,0.035
CoverSong_720P-60d3,CoverSong,720,134,2.991,2.7939999999999996,2.7880000000000003,2.8,0.5770000000000001,0.49200000000000005,0.462,0.47100000000000003,0.004,0.094,0,1280.0,720.0,0.584,0.166,0.166,0.349
CoverSong_720P-6626,CoverSong,720,123,3.3160000000000003,2.952,3.0389999999999997,3.155,0.479,0.588,0.58,0.53,0.073,0.098,0.114,1280.0,720.0,0.43,0.268,0.149,0.0
CoverSong_720P-6ae4,CoverSong,720,118,3.7689999999999997,3.812,3.9139999999999997,4.034,0.483,0.44,0.491,0.40399999999999997,0.057999999999999996,0.094,0.142,1280.0,720.0,0.44299999999999995,0.16,0.136,0.071
CoverSong_720P-6b8c,CoverSong,720,123,2.988,2.667,2.792,2.8989999999999996,0.665,0.5589999999999999,0.665,0.66,0.82,0.094,[NULL],1280.0,720.0,3.444,0.645,9.939,0.091
CoverSong_720P-6d6a,CoverSong,720,115,3.52,3.312,3.412,3.305,0.5489999999999999,0.546,0.496,0.503,0.018000000000000002,0.094,0.176,1280.0,720.0,1.96,0.662,2.48,0.36700000000000005
CoverSong_720P-6d81,CoverSong,720,120,3.145,2.9939999999999998,3.073,2.924,0.5760000000000001,0.615,0.5529999999999999,0.499,0.087,0.201,0.234,1280.0,720.0,0.565,0.384,0.21,0.192
CoverSong_720P-7360,CoverSong,720,132,2.798,2.682,2.502,2.521,0.639,0.5,0.47600000000000003,0.49,0.40299999999999997,0.094,0.11,1280.0,720.0,0.644,0.209,0.45299999999999996,0.271
CoverSong_720P-7539,CoverSong,720,145,2.3480000000000003,1.781,1.912,2.665,0.9359999999999999,0.7709999999999999,0.835,0.8240000000000001,0.16899999999999998,0.095,0,1280.0,720.0,2.454,0.451,8.384,0.635
CoverSong_720P-799b,CoverSong,720,132,3.807,3.9019999999999997,3.83,3.7969999999999997,0.43799999999999994,0.35100000000000003,0.441,0.42,,,,,,,,,
Gaming_1080P-0219,Gaming,1080,112,3.513,3.458,3.569,3.5660000000000003,0.56,0.564,0.515,0.541,,,,,,,,,
Gaming_1080P-0a5b,Gaming,1080,121,3.556,3.345,3.185,3.325,0.632,0.794,0.8270000000000001,0.815,0.8270000000000001,0.095,0,1920.0,1080.0,3.537,0.355,7.6339999999999995,0.07400000000000001
Gaming_1080P-0ce6,Gaming,1080,111,3.968,3.9589999999999996,4.226,3.963,0.5329999999999999,0.5760000000000001,0.5670000000000001,0.5489999999999999,0.0,0.098,0,1920.0,1080.0,2.6510000000000002,0.193,9.309,0.001
Gaming_1080P-0ef8,Gaming,1080,108,3.781,4.025,3.7910000000000004,3.6630000000000003,0.48100000000000004,0.613,0.457,0.564,0.049,0.094,0.014,1920.0,1080.0,0.733,0.336,1.942,0.092
Gaming_1080P-12d4,Gaming,1080,134,4.494,4.422,4.354,4.122,0.449,0.479,0.5429999999999999,0.6990000000000001,0.0,0.094,0,1920.0,1080.0,4.1739999999999995,0.12,8.302,0.58
Gaming_1080P-13e3,Gaming,1080,126,4.434,4.513,4.504,4.535,0.46,0.413,0.467,0.409,0.065,0.094,0,1920.0,1080.0,1.0659999999999998,0.461,2.372,0.192
Gaming_1080P-1704,Gaming,1080,140,4.295,4.274,4.061,4.2,0.637,0.503,0.5529999999999999,0.508,0.10800000000000001,0.094,0.083,1920.0,1080.0,2.773,0.361,7.085,0.165
Gaming_1080P-173a,Gaming,1080,115,3.013,2.968,3.306,3.1239999999999997,0.7,0.779,0.767,0.718,0.215,0.19,0.023,1920.0,1080.0,1.341,0.311,0.24,0.027999999999999997
Gaming_1080P-18b8,Gaming,1080,113,3.165,3.472,3.5210000000000004,3.485,0.67,0.541,0.5429999999999999,0.544,,,,,,,,,
Gaming_1080P-190d,Gaming,1080,125,3.898,3.745,3.958,3.6889999999999996,0.557,0.518,0.603,0.531,0.004,0.095,[NULL],1920.0,1080.0,1.212,0.33299999999999996,18.195999999999998,0.006999999999999999
Gaming_1080P-1f29,Gaming,1080,113,3.298,3.45,3.593,3.529,0.539,0.624,0.532,0.529,,,,,,,,,
Gaming_1080P-2221,Gaming,1080,124,4.239,4.183,4.192,4.1419999999999995,0.563,0.605,0.588,0.565,1.0,0.094,[NULL],1920.0,1080.0,3.616,0.7759999999999999,1.619,0.16899999999999998
Gaming_1080P-223e,Gaming,1080,137,4.283,4.207,4.461,4.34,0.493,0.358,0.433,0.524,0.015,0.156,0.171,1920.0,1080.0,0.469,0.304,6.007000000000001,0.446
Gaming_1080P-26dc,Gaming,1080,130,3.5410000000000004,3.303,3.431,3.702,0.8109999999999999,0.893,0.769,0.6609999999999999,0.065,0.09699999999999999,0,1920.0,1080.0,1.587,0.21,7.522,0.053
Gaming_1080P-2768,Gaming,1080,108,3.466,3.58,3.385,3.3510000000000004,0.544,0.585,0.496,0.568,,,,,,,,,
Gaming_1080P-277c,Gaming,1080,122,3.884,3.957,3.7039999999999997,3.867,0.523,0.6990000000000001,0.563,0.604,0.054000000000000006,0.094,0,1920.0,1080.0,3.111,0.066,9.196,0.44299999999999995
Gaming_1080P-2927,Gaming,1080,135,4.441,4.485,4.503,4.51,0.44,0.479,0.414,0.45899999999999996,0.053,0.11599999999999999,0.106,1920.0,1080.0,1.138,0.154,6.091,0.431
Gaming_1080P-29b1,Gaming,1080,124,3.8289999999999997,4.2219999999999995,3.94,3.488,0.498,0.62,0.568,0.63,0.39,0.094,[NULL],1920.0,1080.0,2.458,0.046,2.427,0.188
Gaming_1080P-2e97,Gaming,1080,133,4.391,4.327,4.29,4.271,0.48700000000000004,0.48,0.489,0.478,0.141,0.13699999999999998,0,1920.0,1080.0,1.317,0.264,6.112,0.207
Gaming_1080P-35fa,Gaming,1080,117,3.035,2.895,2.852,2.59,0.637,0.672,0.693,0.6970000000000001,0.22899999999999998,0.095,0.093,1920.0,1080.0,0.9670000000000001,0.935,5.29,0.061
Gaming_1080P-3a9d,Gaming,1080,116,3.872,3.969,4.086,4.012,0.5529999999999999,0.528,0.585,0.61,0.0,0.094,0,1920.0,1080.0,3.122,0.053,8.324,0.14400000000000002
Gaming_1080P-3bf7,Gaming,1080,130,3.245,2.845,2.838,2.946,0.763,0.6629999999999999,0.6779999999999999,0.679,0.031,0.126,0.134,1920.0,1080.0,0.7120000000000001,1.04,7.162000000000001,0.019
Gaming_1080P-3d58,Gaming,1080,124,3.782,3.805,3.906,4.042,0.47,0.595,0.5770000000000001,0.583,0.039,0.094,0,1920.0,1080.0,2.8680000000000003,0.195,12.151,0.015
Gaming_1080P-4047,Gaming,1080,115,3.0989999999999998,3.301,3.447,3.705,0.672,0.612,0.5529999999999999,0.5329999999999999,,,,,,,,,
Gaming_1080P-44c4,Gaming,1080,129,3.839,3.73,3.758,3.798,0.657,0.585,0.578,0.58,0.135,0.142,0.155,1920.0,1080.0,1.444,0.5429999999999999,16.695999999999998,0.027999999999999997
Gaming_1080P-45af,Gaming,1080,138,4.373,4.499,4.488,4.353,0.486,0.396,0.401,0.429,0.08199999999999999,0.10400000000000001,0.019,1920.0,1080.0,1.692,0.192,7.931,0.285
Gaming_1080P-45fc,Gaming,1080,124,3.695,3.502,3.628,3.833,0.624,0.629,0.586,0.579,0.0,0.094,0.098,1920.0,1080.0,0.318,0.193,0.435,0.040999999999999995
Gaming_1080P-4865,Gaming,1080,132,4.355,4.313,4.321000000000001,4.114,0.48,0.534,0.491,0.5,0.105,0.095,0.089,1920.0,1080.0,1.3880000000000001,0.371,8.275,0.073
Gaming_1080P-51fc,Gaming,1080,114,4.377,4.312,4.386,4.213,0.531,0.49700000000000005,0.494,0.575,0.18899999999999997,0.094,0.052,1920.0,1080.0,2.2359999999999998,0.163,6.404,0.099
Gaming_1080P-55ac,Gaming,1080,140,4.448,4.499,4.5280000000000005,4.454,0.52,0.444,0.40399999999999997,0.401,0.077,0.094,0,1920.0,1080.0,3.181,0.574,7.859,0.514
Gaming_1080P-5608,Gaming,1080,135,4.067,3.845,3.88,3.957,0.5760000000000001,0.512,0.505,0.49700000000000005,,,,,,,,,
Gaming_1080P-564e,Gaming,1080,120,4.322,4.24,4.255,4.338,0.525,0.375,0.521,0.465,0.11699999999999999,0.095,0,1920.0,1080.0,2.648,0.235,10.606,0.171
Gaming_1080P-57ca,Gaming,1080,136,4.409,4.252,4.4430000000000005,4.37,0.505,0.629,0.565,0.525,0.914,0.098,0.269,1920.0,1080.0,3.161,0.6729999999999999,19.227,0.16
Gaming_1080P-58ba,Gaming,1080,115,3.952,3.84,3.862,3.679,0.456,0.486,0.439,0.395,0.099,0.11900000000000001,0.076,1440.0,1080.0,0.522,0.503,2.019,0.225
Gaming_1080P-592a,Gaming,1080,119,3.964,4.187,4.078,3.542,0.5920000000000001,0.581,0.645,0.7140000000000001,0.015,0.095,0.021,1920.0,1080.0,1.4569999999999999,0.368,12.123,0.048
Gaming_1080P-593f,Gaming,1080,116,3.409,3.536,3.4330000000000003,3.6180000000000003,0.589,0.565,0.5670000000000001,0.596,,,,,,,,,
Gaming_1080P-5ae7,Gaming,1080,110,3.3280000000000003,3.466,2.805,2.718,0.701,0.706,0.72,0.742,0.027000000000000003,0.188,0,1920.0,1080.0,0.612,0.9440000000000001,10.365,0.033
Gaming_1080P-6530,Gaming,1080,115,3.92,4.126,3.29,3.3480000000000003,0.475,0.647,0.706,0.642,0.16,0.095,0,1920.0,1080.0,2.859,0.608,15.501,0.264
Gaming_1080P-6578,Gaming,1080,154,4.399,4.427,4.43,4.421,0.504,0.43200000000000005,0.469,0.45399999999999996,0.011000000000000001,0.094,0,1920.0,1080.0,3.7119999999999997,0.11800000000000001,10.265,0.431
Gaming_1080P-66d2,Gaming,1080,129,4.1419999999999995,4.178999999999999,4.249,3.989,0.628,0.624,0.59,0.602,0.028999999999999998,0.094,0,1920.0,1080.0,3.391,0.105,10.06,0.552
Gaming_1080P-698a,Gaming,1080,118,3.7430000000000003,3.799,3.6180000000000003,3.625,0.579,0.561,0.557,0.562,0.0,0.094,0,1920.0,1080.0,4.102,0.096,10.14,0.35100000000000003
Gaming_1080P-6a78,Gaming,1080,105,4.148,3.952,4.294,4.208,0.473,0.512,0.439,0.5579999999999999,,,,,,,,,
Gaming_1080P-6d53,Gaming,1080,118,3.821,4.021,4.156000000000001,4.14,0.552,0.503,0.603,0.591,0.064,0.094,0.154,1920.0,1080.0,2.7110000000000003,0.136,6.96,0.085
Gaming_1080P-6db2,Gaming,1080,118,3.475,3.2030000000000003,3.302,3.1439999999999997,0.741,0.7959999999999999,0.779,0.735,0.6509999999999999,0.105,0.152,1920.0,1080.0,2.8489999999999998,0.22399999999999998,1.28,0.079
Gaming_1080P-6dc6,Gaming,1080,111,4.602,4.4239999999999995,4.408,4.444,0.401,0.43700000000000006,0.456,0.49200000000000005,0.128,0.094,0.125,1920.0,1080.0,2.795,0.682,18.703,0.353
Gaming_1080P-6e45,Gaming,1080,118,2.517,2.333,2.155,2.227,1.047,0.9229999999999999,0.879,0.95,0.0,0.094,0,1920.0,1080.0,2.369,0.233,0.436,0.466
Gaming_1080P-71a5,Gaming,1080,114,4.482,4.629,4.5569999999999995,4.511,0.47700000000000004,0.377,0.413,0.423,0.04,0.191,0.1,1920.0,1080.0,2.5789999999999997,0.5529999999999999,17.849,0.31
Gaming_1080P-72c8,Gaming,1080,119,4.3660000000000005,4.408,4.412,4.5089999999999995,0.503,0.39299999999999996,0.446,0.39799999999999996,0.121,0.094,0,1920.0,1080.0,2.74,0.557,4.792,0.27699999999999997
Gaming_1080P-777b,Gaming,1080,129,4.05,3.7569999999999997,4.085,3.9989999999999997,0.635,0.534,0.657,0.7240000000000001,0.004,0.096,0,1920.0,1080.0,1.189,0.527,18.618,0.027000000000000003
Gaming_1080P-7a1e,Gaming,1080,116,4.024,3.948,3.9419999999999997,4.1339999999999995,0.504,0.602,0.564,0.633,0.249,0.102,0.035,1920.0,1080.0,1.952,0.156,5.959,0.29
Gaming_2160P-2436,Gaming,2160,135,4.473,4.592,4.545,4.519,0.5710000000000001,0.452,0.465,0.531,0.0,0.095,0.077,3840.0,2160.0,0.51,0.55,1.194,0.6859999999999999
Gaming_2160P-28de,Gaming,2160,154,4.349,4.581,4.488,4.466,0.609,0.433,0.489,0.563,0.201,0.1,0,3840.0,2160.0,0.688,0.307,1.875,0.149
Gaming_2160P-2b92,Gaming,2160,114,3.6319999999999997,3.42,3.411,3.495,0.615,0.627,0.609,0.588,0.165,0.094,0,4096.0,2160.0,0.581,0.273,1.006,0.086
Gaming_2160P-2cb1,Gaming,2160,129,4.481,4.544,4.575,4.463,0.517,0.46799999999999997,0.449,0.48700000000000004,0.195,0.154,0,3840.0,2160.0,1.274,0.507,4.302,0.147
Gaming_2160P-2dc4,Gaming,2160,111,4.383,4.438,4.618,4.471,0.664,0.627,0.44299999999999995,0.547,0.07400000000000001,0.147,0.194,3840.0,2160.0,0.5720000000000001,0.384,3.6519999999999997,0.22399999999999998
Gaming_2160P-3002,Gaming,2160,108,4.337,4.363,4.266,4.327,0.485,0.467,0.629,0.48200000000000004,0.096,0.122,0,3840.0,2160.0,0.33799999999999997,0.575,1.054,0.209
Gaming_2160P-31f6,Gaming,2160,133,4.311,4.317,4.263,4.316,0.517,0.469,0.578,0.615,0.045,0.41100000000000003,0,3840.0,2160.0,0.67,0.39299999999999996,6.12,0.35100000000000003
Gaming_2160P-348d,Gaming,2160,129,4.4430000000000005,4.387,4.367,4.374,0.469,0.452,0.499,0.504,0.08800000000000001,0.094,0,3840.0,2160.0,0.516,0.205,4.11,0.145
Gaming_2160P-34a1,Gaming,2160,132,4.414,4.538,4.365,4.447,0.502,0.444,0.536,0.47700000000000004,0.051,0.20199999999999999,0,3840.0,2160.0,0.19899999999999998,0.6459999999999999,1.31,0.16899999999999998
Gaming_2160P-387f,Gaming,2160,115,4.513,4.44,4.513999999999999,4.49,0.447,0.507,0.435,0.485,0.03,0.094,0,3840.0,2160.0,1.0190000000000001,0.10300000000000001,0.465,0.33899999999999997
Gaming_2160P-3a25,Gaming,2160,127,4.502,4.513999999999999,4.601,4.539,0.44299999999999995,0.449,0.44,0.54,0.051,0.242,0.05,3840.0,2160.0,0.5660000000000001,0.192,5.0169999999999995,0.33399999999999996
Gaming_2160P-3aec,Gaming,2160,132,4.646,4.561,4.3919999999999995,4.456,0.386,0.45,0.62,0.47700000000000004,0.038,0.212,0,3840.0,2160.0,0.868,0.152,5.641,0.42100000000000004
Gaming_2160P-3ce4,Gaming,2160,119,4.529,4.418,4.494,4.465,0.466,0.518,0.52,0.503,0.002,0.22399999999999998,0,3840.0,2160.0,0.631,0.27,3.924,0.34
Gaming_2160P-4139,Gaming,2160,107,3.923,3.4189999999999996,3.391,3.947,0.597,0.795,0.785,0.7020000000000001,0.109,0.2,0,3840.0,2160.0,0.457,0.44299999999999995,6.331,0.42200000000000004
Gaming_2160P-416f,Gaming,2160,133,4.332,4.409,4.327,4.395,0.595,0.465,0.5479999999999999,0.494,0.134,0.094,0,3840.0,2160.0,1.1640000000000001,0.624,3.176,0.12
Gaming_2160P-4258,Gaming,2160,130,4.067,3.821,3.8160000000000003,4.149,0.662,0.653,0.7020000000000001,0.691,0.024,0.09699999999999999,0.079,3840.0,2160.0,0.401,0.252,1.4669999999999999,0.597
Gaming_2160P-5c33,Gaming,2160,115,2.8339999999999996,2.5269999999999997,2.891,2.375,0.9129999999999999,0.8370000000000001,0.762,0.898,0.0,0.095,0.04,3840.0,2160.0,0.16899999999999998,0.435,0.153,0.457
Gaming_2160P-5c53,Gaming,2160,140,4.309,4.351,4.311,4.357,0.6,0.611,0.574,0.593,0.031,0.094,0.448,3840.0,2160.0,1.064,0.092,0.903,0.324
Gaming_2160P-5f40,Gaming,2160,112,3.734,3.648,4.04,3.858,0.537,0.546,0.633,0.486,,,,,,,,,
Gaming_2160P-673d,Gaming,2160,148,4.165,4.248,4.024,4.209,0.564,0.552,0.495,0.585,0.027999999999999997,0.098,0.077,3840.0,2160.0,0.561,0.11699999999999999,0.934,0.158
Gaming_2160P-67b0,Gaming,2160,136,4.204,4.223,4.4110000000000005,4.315,0.607,0.619,0.537,0.648,0.075,0.099,0.002,3840.0,2160.0,0.765,0.375,1.47,0.083
Gaming_2160P-6bb6,Gaming,2160,131,4.537,4.534,4.615,4.5360000000000005,0.473,0.426,0.38799999999999996,0.444,0.087,0.193,0,3840.0,2160.0,0.625,0.243,3.011,0.158
Gaming_2160P-6cd8,Gaming,2160,143,4.31,4.2139999999999995,4.285,4.556,0.589,0.5539999999999999,0.5710000000000001,0.423,0.028999999999999998,0.379,0.083,3840.0,2160.0,0.332,0.51,2.966,0.226
Gaming_2160P-7a5f,Gaming,2160,142,4.395,4.4830000000000005,4.374,4.558,0.524,0.5720000000000001,0.585,0.483,,,,,,,,,
Gaming_2160P-7e80,Gaming,2160,117,4.1080000000000005,3.9,4.2410000000000005,4.043,0.46,0.562,0.602,0.461,0.055999999999999994,0.11199999999999999,0,3840.0,2160.0,0.047,0.14800000000000002,0.41,0.044000000000000004
Gaming_2160P-7ff0,Gaming,2160,133,4.238,4.3839999999999995,4.189,4.19,0.604,0.51,0.606,0.6629999999999999,0.054000000000000006,0.581,0.153,3840.0,2160.0,0.5710000000000001,0.385,8.467,0.287
Gaming_360P-043e,Gaming,360,106,2.582,2.439,2.401,2.329,0.605,0.657,0.595,0.607,0.09699999999999999,0.094,0.377,450.0,360.0,2.323,0.094,1.81,0.18100000000000002
Gaming_360P-0b98,Gaming,360,134,3.14,2.72,2.512,3.3339999999999996,0.728,0.73,0.925,0.642,0.121,0.11199999999999999,0.011,640.0,360.0,1.158,0.48200000000000004,10.081,0.051
Gaming_360P-0e0b,Gaming,360,118,3.0060000000000002,3.225,3.398,3.457,0.685,0.5479999999999999,0.612,0.5379999999999999,,,,,,,,,
Gaming_360P-187a,Gaming,360,126,3.133,3.0010000000000003,3.198,3.062,0.667,0.6559999999999999,0.589,0.654,0.0,0.094,[NULL],640.0,360.0,4.15,0.022000000000000002,1.128,0.539
Gaming_360P-1ab1,Gaming,360,118,2.964,2.972,2.9210000000000003,2.858,0.6990000000000001,0.623,0.638,0.6659999999999999,,,,,,,,,
